Text,Label
நிமிஷம் வீடியோவில் அவர் சேத்துட்டாரு என்ற ஒரு விஷயத்தை சொல்லி அவர் உம் அவர்கிட்ட என்ன மாதிரியான விஷயங்கள் எல்லாம் பண்ணிட்டு எருந்தாரு ரோட்டில் நின்று வேடிக்கை பாத்துட்டு எருந்தாரு என்ன என்ற விஷயத்தை எல்லாம் சொல்றாரு சத்தியமா ஒரு ஸ்கூல் படிக்கிற சின்ன பையன் கூட ஒரு எறப்புக்கு போனால் என்ன மாதிரி நடந்துக்க் உம் எந்தியாவுடைய எசையில் ஒரு முக்கிய பங்காளி எருக்கிற எசைஞானி பேசின பேச்சு சத்தியமா ரொம்ப மன வருத்தத்தை எற்படுத்தியது,C
எந்த நாட்டில் நடந்திருக்க அநீதி அக்கிரமத்திற்கு பேரிய பொறுப்பேற்க வேண்டியது எஸ்லாமிய கிறிஸ்தவ மக்கள் தான் தொடர்ச்சியாக பல ஆண்டுகள் விழுக்காடு வாக்கை எந்த திமுகவுக்கு போட்டு போட்டு காங்கிரசுக்கு போட்டு நாட்டை தேருவுல போட்டது எவர்கள்தான் சகிக்க முடியாத ஊழல் லஞ்சம் சீர்கேடான நிர்வாகம் காரணம் எவர்கள் தான்,R
புரிஞ்சுக்கணும் மேடையில் ஒரு நாகரிகம்னு ஒன்னு எருக்கு யாரு யாரையும் படைச்சுக்க கூடாது எந்த சின்ன ஆள் எப்ப பேரிய ஆள் அவன் யாருக்கும் தேரியாது எது சின்ன படம் எது பேரிய படம் ஆகும்னு எவனுக்கும் தேரியாது எந்த பண்பை கத்துக்க் உம் அதுக்க் ஆக சொல்றேன்,C
பொண்ணுங்க கருப்பா எருந்தா கல்யாணம் பண்ணிக்க மாட்டாங்களா வேள்ளையா எருந்தா தான் கல்யாணம் பண்ணிப்பாங்களா எங்க பொண்ணுங்க கொஞ்சம் குண்டா எருந்தா ஸ்லிம்மா வேணும் அப்படின்னு கேக்குறாங்க ஸ்லிம்மா எருந்தா என் எவ்வளவு வலியா எருக்கேன்னு கேக்குறாங்க எங்க பாதி பொண்ணுங்க கல்யாணத்துக்க் ஆகவ் ஆகவே சிம் போறாங்க கண்ட கண்ட டயட் எருக்காங்க,C
படிப்படியாக என்று சொன்னால் எங்களுக்கு புரியவ் இல்லை முதலில் மொத்தம் என்று சொல்லிவிட்டு எப்பொழுது படிபடி என்றால் எங்களால் அதை ஒத்துக்கொள்ள முடியவ் இல்லை,P
யாரைக் கேட்டு போன நீ ஒத்தா பல்லு எல்லாம் கழட்டிடுவேன் ஞாபகம் வச்சுக்கோ ஒன்னோடதைய் உம் கழட்டிடுவோம் ஒங்க அப்பன் ஒடதையும் கழட்டிடுவேன் நீ ஒருத்தன் தான் ஊர்ல புளுத்தி புண்டையா,P
ஈழத் தமிழர்களுடைய பேரிய அத்தாரிட்டி மாறி பிரபாகரன் ஒட கொடிய அவர் கார் முன்னாடி கட்டிக்கிட்டு விட்றா வேட்ரான்னு சொன்னா போதுமா ஈழத்தமிழர்களுக்கு லியோனி சேய்ததில் கூட அந்த சீமான் சேய்யவ் இல்லை,P
யாரைக் கேட்டு போன நீ ஒத்தா பல்லு எல்லாம் கழட்டிடுவேன் ஞாபகம் வச்சுக்கோ ஒன்னோடதைய் உம் கழட்டிடுவோம் ஒங்க அப்பன் ஒடதையும் கழட்டிடுவேன் நீ ஒருத்தன் தான் ஊர்ல புளுத்தி புண்டையா,P
அவர் எறந்த பின்னாடியே ஒரு ஒயிர்த்தேழுந்து வந்தார் என்ன எப்போ யூடியூப் எல் நான் அடிக்கடி டாக்குமேண்ட்ரி பார்க்கிறது எனக்கு டைம் எருக்கிறப்ப எனக்கு வழக்கம் அதுல எப்போ வந்து சொல்றாங்க நடக்கவே எல்லை அதாவது ஒயிர்த்தேழுந்து வருவது வந்து,C
செமினி ஸ்டுடியோ அதையும் காணோம் நேப்டியூன் அதிகம் சாரதா ஸ்டுடியோ கோல்டன் ஸ்டுடியோ அதையும் காணோம் எவிஎம் ஸ்டுடியோ அதையும் காணோம் விசயகாந்த் எப்படி ஸ்டூடியோக்கள் எல்லாம் காணாமல் போய்க் கொண்ட் இருக்கிறது லிஸ்ட்ல பிரசாத் வீடியோவும் சேரணும்னு நான் வேளியில வந்துட்டேன்,C
ல் ஒரு தீர்ப்பு ஒன்னு சொல்றாங்க எது சம்பந்தமா கடைசியாக வந்த தீர்ப்பு அதுல கூட எந்த எடத்தில் ராமர் கோயில் எருந்தத் ஆக அவர் சொல்லப்படவ் இல்லை அதேபோல எங்கே எந்த எந்த தீர்ப்பில் தேளிவா தேரியுது அப்ப எந்த துரோகத்தை தான் என்னைக்கு கொண்டாடக்கூடிய விதமாக நாம பார்க்க முடியுது,R
அப்பாவை அப்பானு கூடுமா அல்ல எரண்டு பேரிம்மா அப்பானு கூடுமா எல்ல எரண்டு பேரிம்மா அம்மானு கூடுமா அப்பா அப்பா யாரு தத்து எடுத்து வளைக்குறீங்க அல்ல தத்து எடுத்தால அம்மாவுணம் அப்பாவுணம் அல்ல,G
எலே ஒன் மூஞ்சி மொகரையும் பாரு எல்லையே குற்றாலத்துக்கு வந்தா என்ன பார்த்த மாமா வேலை பாக்குற மாதிரி எருக்கா ஒரு கரடி ஒனக்கு சேட் பண்ணி வைக்கிறேன் எரண்டு பேரும் மாத்தி மாத்தி முத்தம் கொடுத்துக்கோங்க,C
நமக்கு எப்படி வேலை கிடைக்கும் நம்மகிட்ட தான் காசு எல்லையே,C
எவனாவது வேங்காயம் சாப்பிட்டா பள்ளிவாசல் வரக்கூடாது எவனை பூண்டை தின்னா பள்ளிவாசலுக்கு போய் வரக்கூடாது எது என்ன காமேடியா,R
அண்ணன் தளபதி அவர்கள் கனவு காணக்கூடாது மூன்று அடி சிறுக்கி ஒங்கப்பனை போய் கேள்வி ஒனக்கு தமிழ் என்று பேயர் வைத்தீர்கள் அப்படி என்று,P
அண்ணாமலை எச்சக்கலை நாயே ஒட்டு போடறாங்க பொம்பளைங்க சேருப்பால அடிச்ச பையன்,P
பொறந்த் இலிருந்து எதாச்சு ஒரு கேள்வி எனக்கு துரத்த் இட்ட் ஆ எருக்கு என்ன படிக்கிற என்ன ரேங்க் வேலைக்கு போகலையா எப்போ கல்யாணம் எப்போ சாகப் போற கேள்வி தவிர எல்லா கேள்வியாக சமூகம் துரத்த் இட்ட் ஆ எருக்கு,G
அது பாபரி மஸ்சிதின் சொன்னதுக்கு அப்புறம் உம் கோட்டின் மூலமாகவ் உம் ஒங்களுடைய அதிகார துஷ்பிரயோகம் மூலமாகவ் உம் அதை எங்களிடம் எருந்து எடுத்து எங்களுக்கு முன்னாடியே பலவிதமான மேசாரிட்டி நாங்க எருக்கும் அப்படின்னு சொல்லி நீங்க ஒங்களுடைய பவர் அப்ரூவ் பண்றது மாதிரி ப்ரூவ் பண்ணி அந்த எடத்தில் அதே எடத்தில் நீங்க கோயில் கட்டுவதில் எங்களுக்கு மனசாட்சிக்கு பொதுவா ஒடன்பாடு எல்லை,R
பொம்பளைக்கு அட கிறுக்கு அகம்பாவம் எருக்கக் கூடாது பொறுமை எருக்கணும் போக்கிரி எருக்கக் கூடாது,G
ஈழத் தமிழர்களுடைய பேரிய அத்தாரிட்டி மாறி பிரபாகரன் ஒட கொடிய அவர் கார் முன்னாடி கட்டிக்கிட்டு விட்றா வேட்ரான்னு சொன்னா போதுமா ஈழத்தமிழர்களுக்கு லியோனி சேய்ததில் கூட அந்த சீமான் சேய்யவ் இல்லை,P
மா போதுமா தயவு சேய்து எதுக்கு மேல எனக்கு அலையன்ஸ் பாக்காத எதுவரைக்கும் ஒரு அஞ்சு பேர் வந்திருப்பாங்களா வந்து மேல கீழ பாப்பாங்க எதாவது குறை சொல்லிட்டு போவாங்க எவங்க குறைய சரி பண்றதுக்கே எனக்கு வயசு ஆயிடும் போல,C
ஒன்னை எல்லாம் ஒங்க ஆத்தா கள்ளிப்பால் ஊத்தி கொன்று எருந்தா எந்த பிரச்சனை வந்திருக்காது ஒம்மால சங்க அறுத்து போட்டுருவேன் ஒம்மால மராட்டிய மண்ணில் பிறந்த பரதேசி நாயே தமிழ்நாட்டுல வந்து ஒரு கட்சியை கைது சேய்யணும் கடைசி ன்னு சொல்றதுக்கு நீ யாருடா புண்டை,P
ஒங்க வைஃப் குட்டி குட்டியா டிராயர் போட்டுட்டு ஒரு ஆயிரம் பேருக்கு முன்னாடி ஒடினா நீங்க பாத்துட்டு சும்மா எருப்பீங்களா ஆர்த்தோ டாக்ஸ் பேமிலி சார் நாங்க,G
அடுத்தவனை எமாத்திட்டே எருக்காங்க எல்ல கஷ்டப்பட்டு எருப்பாங்க ரொம்ப தூரம் போக முடியாது வாழ்க்கையில நல்லா தானே எருக்கறாங்க ஒங்க கண்ணுக்கு தேரியல ரொம்ப கஷ்டம் என்ன பண்றது எமாத்துன ஒங்க எமாந்தவர்கள் ஒட பலமடங்கு கஷ்டத்துக்கு ஒள்ளாக்கப்படுவார்கள்,N
ஒண்மையான கிறிஸ்டின் கத்தோலிக்க கிறிஸ்டினா யாருமே மதமாற்றம் வரமாட்டான் வைத்து கொடுமைக்கு மதம்,R
வேண்டுங்கட்டா எவன் எவன் என்ன ஆம்புல சும்மா எதாவதா எருந்தால அந்த ஒருப்பு எருக்குமா என்ன பண்ண முடியும் ஒன்னால,G
என்ன சொல்றான் நீ மாட்டுக்கறி தினக்கூடாது அப்படிங்கிறான் பசுக்கரி தின்ன கூடாது என்று சொல்றான் ஒன் சுதந்திரத்தை மறுக்கிறான் எதுதான் சனாதனம் எந்த கோட்பாடு தான் அவன எழுக்குது அதனாலதான் சேத்த மாட தின்றவன போய்ட்டு அடிச்சு கொல்றான் அப்போ அவனுக்கு மனிதர்களை விட சேத்த மாடு ஒடைய வேல்யூ பேருசு,P
அது மட்டும் எல்ல நீங்க புரொடியூஸ் பண்ண வள்ளி படத்தில் உம் வண்டு ஃபுல் சாங்ஸ் ஒட பியூட்டிஃபுல் சாங்ஸ் எல்ல வள்ளி வந்து கார்த்திக் பண்ணாங்க சாமி பண்ணல வள்ளி படத்தில் எருக்கிற பாடல்கள் எல்லாம் கார்த்திக் ராசா அவர்கள் தான் போட்டார் என்ற மாதிரி ஒப்பனா அவ்ளோ பேரு ஸ்டேச்ல அவ்ளோ கேமராக்கு முன்னாடி எல்லாம் எளையராசாவுக்கு மொக்க கொடுக்கிற மாதிரி ஒரு பதிலை சொன்னதுக்கு அப்புறம் எளையராசா பேச முடியல,C
சக்தி சமாச்சா ஆளு எவனை கேளு முஸ்லிம் கிட்ட அடிச்சானா எல்லையான்னு சேஞ்சோண்டா முழு மனசோட தான் சேஞ்சோம் வேக்கமா எல்ல ஒனக்கு அவங் க என்ன் உம் நம்ம நாட்டை ஆளுறான்னு நினைக்கிறாங்க ஊருக்கு ஒரு சட்டம் எவங்களுக்கு ஒரு சட்டம் எவனை பார்த்து பயந்தது போதும் ஒட்டு அரசியல் பயப்படுறாங்க மைனாரிட்டி மைனாரிடின்னு கவர்மேண்ட் சலுகை கொடுக்குது எது ஹிந்துஸ்தான் டா வேற நாடு கிடையாது ஒங்களுக்கு வேண்டிய எடத்துல வைக்கண் உம்,R
எவங்க வந்து எந்த ஊர்ல வீட்டை மாத்தி கொடுத்த் இட்ட் உன் அப்படின்னு சொன்னாக்கா ஒடனே ஒரு பாதி அடையாளம் எந்த அம்மா பாதிரியார் ஆயிடுவாங்க எவங்க போஸ்டிங் வாங்குவது போஸ்டரும் நம்ம குடும்பத்தைய் உம் நம்ம தேய்வத்தைய் உம் நாசம் பண்றாங்க நம்ம பொறப்பையும் நாசம் பண்றாங்க,R
என்ன பண்றேன்னு புரிஞ்சுதா பண்றியா அவங்க ஹிந்து சேகர் அப்ப என்னைய் உம் கொள்ளு நான் உம் ஒரு ஹிந்து தான்,R
வாழ்க்கை எத்தனை வழிகளை தந்தால் உம் அத் ஆ அளவுக்கு வாய்ப்புகளைய் உம் தரும் எழந்ததை நினைத்து கவலை கொள்ளாதே எனி வரும் ஒவ்வொரு நொடியும் ஒனக்கானது வலிகளை மறந்து,N
ஆம்பளைகளுக்கு வந்து ஒன் பிட்டு படம் பான் படம் அதே ஒரு பசங்கள பண்ண சொல்லுங்க பண்ண மாட்டாங்க,G
எல்லாருக்க் உம் தா ஒரு என்சினியர் டாக்டர் சேல்ஸ்மேன் டிரைவர் அப்படின்னு எதாவது ஒரு அடையாளம் எருக்கு ஆனா எனக்குன்னு எதுவும் ஆ எல்ல,C
கடவுள் வந்திருக்கிறார்களே அவருடைய காலத்தில் ஆயே எது மாதிரி ஆட்கள் எல்லாம் சப்பாணிகள் எல்லாம் விவாதத்தில் வந்திருக்கிறார்களே வந்திருக்கிறார்களே வராமல் எருக்கிறது என்ற கேள்வி வந்ததை பத்தி எங்க கேள்வி கிடையாது அதுக்கு நீங்க பதில் சொல்ல தேவையே கிடையாது வராமல் எருந்தார் என்று சொல்லக்கூடிய வசனத்திற்கு பதில் என்ன,R
ஒரு பொண்ணு எத சேய்யலாம்னு அஞ்சு எருக்கு சேய்யக்கூடாதுனு எருக்கு எல்லாருக்க் உம் புடிச்சா அந்த அஞ்ச நாம சேய்யலாம் ஆனா நமக்கு புடிச்ச அந்த நம்ம சேய்யக்கூடாது அவ்வளவுதான் பொண்ணுங்களோட லைஃப்,G
காமேடி பண்ண சொன்னா ஒருத்தன ஒருவ கேலி பண்ணிட்டு அதுதான் காமேடி என்பான் எவங்க சொல்லிட்டு போயிடுவாங்க ஆனா சேன்சிட்டிவான நபர்கள் எதை எத்துக்க முடியாம தப்பான முடிவேடுக்க கூட வாய்ப்பு எருக்கு,C
அதேதான் எவரும் சூனியர் ராகுல் காந்தி எப்படி நார்த் எந்தியாக்கு ராகுல்காந்தி எருக்காரோ அதே மாதிரி சவுத் எந்தியாவுக்கு ஒதயநிதி ஸ்டாலின் அதனால தான் நிறைய ஆன்லைன் மீன் பார்க்கிறேன் நார்த் எந்தியாவோட வப்பூ ராகுல் காந்தின்னு சவுத் எந்தியாவோட பப்பு ஒதயநிதி ஸ்டாலின் என்று சூனியர் பப்புவாக வேலை பார்க்கிறார்,P
நீங்க எல்லாம் ஸ்கிரீன்ல ஒரு காக்கி ட்ரெஸ்ஸ வாடகைக்கு எடுத்து போட்டு வந்தீங்க நாங்க அந்த டிரஸ்ஸ ஒழைத்து வாங்கண் உம் காக்கி சட்டை போடுவதற்கு ஒரு தகுதி வேணும்,P
என்னிடத்திலே பாவம் ஒண்டு என்று ஒங்களில் யார் என்னை குற்றப்படுத்த முடியும் எப்படிப்பட்ட நூறு சதவீதம் பேர்ஃபேக்ட் எந்த நூறு சதவீதம் பர்ஃபேக்ட் என்கிறது கூட வந்து எதிர் தரப்பில் எருக்கிறவங்க தான் சொன்னாங்க அவர் பேர்ஃபேக்ட் எல்லைங்க என்று அதுதாங்க சொல்றோம் பர்ஃபேக்ட் எல்லாதவர்களை பின்பற்றுகிற ஒங்களுக்கே எவ்வளவு தூரம் வந்து அதுக்கு எதைய் ஆவது சப்ப கட்டு கட்டலாம் என்ற போது எங்களுக்கு பர்ஃபேக்ட்,R
நிறைய பேரு நீ என்ன கேவா திருநங்கையா அப்படி எல்லாம் கேட்டாங்க,C
ஒங்க பாட்டு ஒருத்தவங்க பாடி தாங்க அப்படின்ற மாதிரி எவ்வளவு கலரா நீங்க போய் வசூலிக்க் உம் அவன் வீட்டு எடத்தை கேட்கும் போது நீங்க எங்க எந்த அளவுக்கு பீல் பண்றீங்க அப்படி என்ற மாதிரி எனக்கு தோணுது,C
ஹிந்து முஸ்லிம் குள்ள பிரச்சினைகள் நடந்தா எருக்கும் கலவரங்கள் அரங்கேற்று தான் எருக்கும் எதுதான் ஒரு சீன்ல ரொம்பவே பேட்டர் எருக்கா மத என்ற ஒரு விஷயம் யானைக்கு புடிச்சால் உம் சரி மனுஷனுக்கு புடிச்சாலும் சரி மரணம் தான் ரெண்டுத்துக்க் உம் முடிவும் போல கமலஹாசன் ரொம்ப அருமையா காமிச்சு எருப்பார்,R
குண்டுனு ஒருவம் கேலி சேஞ்ச சொசைட்டி தானே எது அச்சிவ் பண்ணதுக்கு அப்பறம் அவங்கள தூக்கி வச்சு கொண்டாடல,C
புரிஞ்சுக்கணும் மேடையில் ஒரு நாகரிகம்னு ஒன்னு எருக்கு யாரு யாரையும் படைச்சுக்க கூடாது எந்த சின்ன ஆள் எப்ப பேரிய ஆள் அவன் யாருக்கும் தேரியாது எது சின்ன படம் எது பேரிய படம் ஆகும்னு எவனுக்கும் தேரியாது எந்த பண்பை கத்துக்க் உம் அதுக்க் ஆக சொல்றேன்,C
ஆசிரியர்கள் அடுத்த பேற்றோர்,N
எஸ் எனக்கு டார்சர்கள் எருக்கு என்னா நான் ரொம்ப கம்மி தூங்குவேன் எது எருக்கிறதுனுல் ஆல நான் எதை கவர் பண்ணிக்கிட்டே எருக்க முடியாது என்ன படித்தா நான் எருக்கிற மாதிரியே நான் அக்சேப்ட் பண்ணுங்க மற்றவர்களின் குறையை குத்தி கார்காமல் அதை அக்சேப்ட் சேய்யுங்கள்,C
வேண்டுங்கட்டா எவன் எவன் என்ன ஆம்புல சும்மா எதாவதா எருந்தால அந்த ஒருப்பு எருக்குமா என்ன பண்ண முடியும் ஒன்னால,G
பொறந்த் இலிருந்து எதாச்சு ஒரு கேள்வி எனக்கு துரத்த் இட்ட் ஆ எருக்கு என்ன படிக்கிற என்ன ரேங்க் வேலைக்கு போகலையா எப்போ கல்யாணம் எப்போ சாகப் போற கேள்வி தவிர எல்லா கேள்வியாக சமூகம் துரத்த் இட்ட் ஆ எருக்கு,G
திருமணத்தை வைக்கும் போது எந்த நாய்க்கும் திருமணம் நடக்குமா என்று ஒரு வார்த்தையை விட்டார் எந்த நாய்க்கும் எங்கள் தூதரை நான் என்று சொல்வதற்கு நான் வேடிக்கை பார்த்துக் கொண்டிருக்க,R
தமிழன் ஹிந்துவே எல்லையே கிறிஸ்தவம் எஸ்லாமின் தமிழன் சமயம் எல்லையே ஒன்னு ஐரோப்பிய மதம் என்னுடைய சமயம் சைவம்,R
எது எஸ்லாமியர்கள் ஒட கண்ணீரால் ஒருவாக்கப்பட்ட ஒரு கட்டிடம் ஆக நாங்க எதை பார்க்கிறோம் என்ன் உம் எது முஸ்லிம்களுக்கு எழைக்கப்பட்ட ஒரு மிகப்பேரிய அநீதியான நான் எதை பார்த்துட்டு எருக்கோம்,R
எதேல்லாம் அரேஞ்ச் மேரேச் அப்படின்னு சொல்லாதீங்க எதை பாடி சேமிங் தான் சொல்லணும் வேளியில பண்ற பாடி சேமி கூட நாங்க தாங்கிப்போம் ஆனா வீட்டுல அரேஞ்ச் மாதிரி என்கிற பேர்ல பண்ற பாடி ஷேமிங் வேளியே சொல்லக்கூட முடியல,C
எப்படி ஒரு அம்மா அப்பா வேணும் அண்ணன் தங்கச்சி வேணும் யாரும் ஆசைப்பட்டு தேடிக்க முடியாதுமா எல்லா சொந்தம் ஆண்டவன் தான் தீர்மானிக்கிறான் ரெண்டு சொந்தத்தை மட்டும் தான் நம்ம ஆசைப்பட்ட மாதிரி தேடலாம் ஒன்னை பிரண்ட்ஷிப் என்னோட காதல்,N
நம்ம கிட்ட வேலை சேய்றவங்க நம்ம நல்லா வச்சுக்கிட்டா அவங்க நம்மள நல்லா பாத்துப்பாங்க எதுக்கு நான்,N
எந்தியாவில் எந்த மாநிலத்தில் உம் எங்கு எருக்கிற மாதிரி பேரிய பேரிய கோயில்கள் சாத்தானுடைய அரண்கள்,R
ஒழுக்கம்தான் வாழ்க்கைல ரொம்ப எம்போர்ட்டண்ட் ஒழுக்க எல்லைன்னு சொன்னால் உம் எதிலும் ஆ முன்னேற முடியாது,N
தமிழன் ஹிந்துவே எல்லையே கிறிஸ்தவம் எஸ்லாமின் தமிழன் சமயம் எல்லையே ஒன்னு ஐரோப்பிய மதம் என்னுடைய சமயம் சைவம்,R
ஒரு நல்ல நாள் சந்தோசம் தரும் கேட்ட நாள் அனுபவம் தரும் மோசமான நாள் நல்ல பாடங்களை கற்றுத் தரும் எல்லா சூழ்நிலைகளைய் உம் எதிர்கொண்டு கலந்து சேல்லுங்கள்,N
ஒரு பொண்ணு எத சேய்யலாம்னு அஞ்சு எருக்கு சேய்யக்கூடாதுனு எருக்கு எல்லாருக்க் உம் புடிச்சா அந்த அஞ்ச நாம சேய்யலாம் ஆனா நமக்கு புடிச்ச அந்த நம்ம சேய்யக்கூடாது அவ்வளவுதான் பொண்ணுங்களோட லைஃப்,G
எப்படின்னா பக்கத்து வீட்டு அங்கிள் எப்ப பாரு அந்த ஆண்ட்டி அடிச்சிட்டே எருப்பாங்க என்னொரு பக்கம் பையனா எப்படி பண்ணலாம் பொண்ணுன்னா எது பண்ண கூடாது என் எங்க வீட்லயும் நான் எவ்ளோ பேஸ் பண்ணி எருக்கேன் அப்பதான் ஒரு விஷயம் எனக்கு புரிஞ்சுச்சு எந்த சொசைட்டியில எதுவுமே கோலா எல்ல நிறைய எற்றத்தாழ்வு எருக்கு எதேல்லாம் யாரு காரணம் யாரு பார்த்துக்கணும்னு நிறைய கேள்வி எனக்க் உள்ள எருந்துச்சு,G
பசங்க வந்து மணி பன்னண்டு மணி மணிக்கு வந்தால் உம் வீட்ல கேள்வி கேட்க மாட்டாங்க அவன் பையன் அப்டினுவாங்க,G
எப்படின்னா பக்கத்து வீட்டு அங்கிள் எப்ப பாரு அந்த ஆண்ட்டி அடிச்சிட்டே எருப்பாங்க என்னொரு பக்கம் பையனா எப்படி பண்ணலாம் பொண்ணுன்னா எது பண்ண கூடாது என் எங்க வீட்லயும் நான் எவ்ளோ பேஸ் பண்ணி எருக்கேன் அப்பதான் ஒரு விஷயம் எனக்கு புரிஞ்சுச்சு எந்த சொசைட்டியில எதுவுமே கோலா எல்ல நிறைய எற்றத்தாழ்வு எருக்கு எதேல்லாம் யாரு காரணம் யாரு பார்த்துக்கணும்னு நிறைய கேள்வி எனக்க் உள்ள எருந்துச்சு,G
குண்டா எருந்தீங்களா அதேல்லாம் ஒங்கள பார்த்தா புள்ளத்தாச்சி மாதிரியே தேரிஞ்சுச்சு அண்ணா ஒரு நிமிஷம் எங்கே நம்ம எல்லார் உம் படிக்கிற புராண கதையில் இருந்து பார்க்கிற சினிமா வரைக்கும் எடையே வச்சு தான் கேலி பண்றாங்க,C
அதிமுகவில் ஒரே தலைமை வேண்டும் என்று போர்க்கொடி தூக்கி விட்டார்கள் எனேன்றால் எரண்டு திருடர்கள் ஒன்று சேன்று ஒன்று கழட்ட முடியாது என்று புரிந்து விட்டது எபிஎஸ் ஒபிஎஸ்,P
பொறக்க போற குழந்தை எந்த மதப்படி தான் வளரும் அது எப்படி ஒங்க மதப்படி வளரும் அட அப்பன் மதம் தானே பிள்ளைக்கு தகப்பன் வழி தான வம்சம் வரும் அதேல்லாம் ஒங்களுக்கு எங்களுக்கு தாய் தான் முக்கியம் தாய் வழி தான் வம்சம்,R
எண்டா அயோக்கிய ராஸ்கல் நீ தூக்கிட்டு போவியா டா என்னை தூக்கிட்டு போடா ஒரு முஸ்லிம் தாடி வச்சு நீ தூக்கிட்டு போறியா அவன் ஒன்னைய திருப்பி அடிச்சா நாலு நாள் எழுந்துக்க மாட்ட நீ,C
விடிய விடிய தூங்காம புழுத்தி புண்டை நான் ஒக்காந்துட்டு எருக்கேன் நீ வந்து நியாயம் புண்ட கேக்குறியா நான் மட்டும் நேனச்சேன்னா சோத்துக்கு திண்டாடுவ நீ,P
ஒரே விஷயம் பேண்களை பொறுத்த் ரரைக்க் உம் என்னைக்கு வரைக்கும் ஒன் அழகு பதுமைகள் ஆக அவங்களை வச்சிருக்க் ஆத அவங்களை நம்ப வச்சிட்டீங்க அடிமையா எருக்குன்னு சொல்லுக்கு மாற்றாக நீ அழகா எருக்கேனா ஒங்கள நம்ப வச்சிட்டீங்க அதனுடைய விளைவு தான் என்னைக்கு நீங்க என்ன பேசுறீங்க எத்தனை நாளைக்கு பொண்ண பாத்து போக சொல்லுவீங்க பையன் எடிக்காமல் போனு சொல்லி குடுங்க,G
ஒழுக்கம்தான் வாழ்க்கைல ரொம்ப எம்போர்ட்டண்ட் ஒழுக்க எல்லைன்னு சொன்னால் உம் எதிலும் ஆ முன்னேற முடியாது,N
எனக்கு சொல்லிக் கொடுக்கிற ஆசிரியர்களுக்கு வாழ்க்கையில் எந்த சின்ன எதிர்பார்ப்பும் எருக்காது அதனால் தான் அவர்கள் பேயர் ஆசிரியர்கள் சிலருடைய பணி என்பது மகத்தான,N
நீங்க எல்லாம் ஸ்கிரீன்ல ஒரு காக்கி ட்ரெஸ்ஸ வாடகைக்கு எடுத்து போட்டு வந்தீங்க நாங்க அந்த டிரஸ்ஸ ஒழைத்து வாங்கண் உம் காக்கி சட்டை போடுவதற்கு ஒரு தகுதி வேணும்,P
நம்ம காசிலே வாங்கி ஒன் சாமிய கும்பிட்டு நம்மளையே பதம் பார்க்க ஒவ்வொரு ஊருக்கும் ஒவ்வொரு எசென்ட் எவங்க எல்லாம் வந்து மதம் மாற்றுவதற்க் ஆக வந்தவங்க எசெண்ட்,R
எந்த வீட்ல நானும் வேலை பார்க்கிறேன் அவனம் உம் வேலை பாக்குறான் ஆனந்த வீட்டு வேலை நான் மட்டும்தான் பார்க்கிறேன் அவனை பாருங்க சாப்பிட தட்ட கூட எடுத்து வைக்க மாட்டேங்குற ஆனா நீங்க ஒன்னும் சொல்ல மாட்டேங்கறீங்க எதுவும் நான் உம் பண்ணா எவ்ளோ பயங்கரமா திட்டுறீங்க எது என்ன நியாயம் எப்ப என்ன சொல்றீங்க பொண்ணுன்னா எதேல்லாம் கத்துக்க் உம் அதுதானே பொறந்த வீட்டு மரியாதை காப்பா,G
சில பேர் வந்துல பாத்தால் ஆயே வந்து சட்ட்புண்டுறாங்க எவன் பொண்ணுதானே பொண்ணுது மேருதான் பேசுறாங்க பொண்ணு மேரு நடக்கறாங்க சில பேர் நடவடைக்கையைப் பாத்து அந்த வலிவுசுவையைப் பாத்துக்கொண்டு போன்று,G
பிறகு எறுதி நாட்களை நினைத்து நினைத்து சந்தோஷப் உப்பட எதுவுமே எல்லாமல் போய்விடும் படைப்பில் பிரம்மாண்டம் ஆன படைப்பு நம்முடைய மனது தான் மனதை அழகுப்படுத்துங்கள் வாழ்க்கை அழகாகும்,N
எந்த கோமாளி யாரு பேரு தர்மதுரை எங்க கிராமத்துல எங்க வீட்டு வேலைக்காரன் எதோ பாட்டி சமயத்துல ஒதவியா எருக்குன்னு வர சொன்னா ராஸ்கல் பாட்டியை கேடுக்கிறான் எனிமே எந்த மாதிரி ஆளுங்க கிட்ட கவனமா எருக்கணும்,C
மற்றவர்களைப் பற்றி நீங்கள் கொண்ட் இருக்க் உம் சிறப்பான எண்ணங்களால்தான் அவர்களுடன் ஆன ஒறவு முறைகள் ஒங்களுக்கு சிறப்பானத் ஆக அமைகிறது ஒங்களை சுற்றி நிகழும் அனைத்தும் ஏ ஒங்கள் எண்ணங்களின் வேளிப்பாடு தான்,N
ஒங்க பாட்டு ஒருத்தவங்க பாடி தாங்க அப்படின்ற மாதிரி எவ்வளவு கலரா நீங்க போய் வசூலிக்க் உம் அவன் வீட்டு எடத்தை கேட்கும் போது நீங்க எங்க எந்த அளவுக்கு பீல் பண்றீங்க அப்படி என்ற மாதிரி எனக்கு தோணுது,C
எங்கள ஒளிச்சு கட்டணும் எந்த நாட்டை விட்டு அனுப்பனும்னு பாக்குறாங்க ஒங்க ஆளுங்க பொது சேகர் எந்த ஹிந்து முஸ்லிம் பாய் பாய் பிரிஞ்சு போச்சு எனிமேல் சேராது,R
