Text,Label
అసలు ఎం మాట్లానము ఎం మానిఫెస్ట్ లో చేపినము ఎం చేతునము అయన ఎం మాట్లాడుతున్నాడు రొంతైనా బుర్ర ఉందా ఆయను ఏమైనా నిజమ్గా పిచ్ హొస్పెత్రి నుంచి ఈ మనిషిని తీసుకొచ్చి అసెంబ్ల్య్ లో ఎం చేస్తున్నారు అదేక,P
కెసిఆర్ అని మూడు అకరాలా పదం ఏయ్ లేకపోతే ఇవాళ వున్నా టీపీసీసీ ఎక్కడిది ఈ బీజేపీ ఎక్కడిది ఈ చిల్లర నయాలకి ఈ పదవులు ఎక్కడివి,P
నేను దానిగూఢలో గోలి దింపుతాను దాని పెద్ద సీన్ అవ్వకుండా నువ్వు చూసుకో దాని గుద్దలో నా గోలి వెళ్ళాలి,C
ఇస్లాంలోకి ఉన్న అబ్బాయి వేరే మతస్తురాల్ని పెళ్లి చేస్కుంటే పెళ్లి చేస్కుందామనుకుంటే మస్ట్ గా ఇస్లాంలోకి ఒచ్చితీరాల,R
హిందువయ్యుండి ముస్లింని ఎలా పెంచుకుంటావ్ అంటూ హిందువులు,R
పెద్ద బోకమ్ లాంజిదీ మడత కొజ్జాదానివి మడత కొజ్జా,C
అరె ఓ హిందూ సన్నాసుల్లారా మీరు ఎక్కడైనా సచ్చిన్రా అని నేను అడుగుతున్నా,R
నవ్వే ఆడదాన్ని నమ్మకూడదు ఆడది నవ్వితే కరెక్ట్ కాదు,G
ఎన్ని వేల కోట్లు అటువంటి ఎమ్మెల్యేల మన ఎమ్మెల్యేలు అటువంటి ప్రభుత్వానికా మనం ఓటు వేస్తున్నాం,P
ఇంటికి ఎంత అద్దె అనే మాట అడగకముందే కులం పేరు అడుగుతారు రెండో మాట మాట్లాడకముందే తమ కులంవాడికి మాత్రమే ఇంటిని అద్దెకిస్తాం చెప్తారు,R
గుద్ద ముయ్యి నువ్వు లంజ అంత చేసిదెంగి మళ్ళా మాట్లాడతావ్ నువ్వు,C
తెలుసు లేరా లంజపూకుదాన,C
ఇస్లాంలోకి ఉన్న అబ్బాయి వేరే మతస్తురాల్ని పెళ్లి చేస్కుంటే పెళ్లి చేస్కుందామనుకుంటే మస్ట్ గా ఇస్లాంలోకి ఒచ్చితీరాల,R
ఇంత గొప్ప దర్మముందీ ఈ భారతదేశంమీద కానీ ఇదే వర్ణాసిస్టమని ఇదే క్యాస్ట్ సిస్టమని ఎవరైతే వేదాలు చదువుతారో వాళ్లనే టార్గెట్ చేస్తూ వాళ్ళే సుపీరియరంటే ఒబ్వియస్లీ అండీ,R
శ్రీరామ్నవమి యాత్రలు చేస్తే రాళ్ళురుగుతున్నారు ఆ ఆ అసాందిక శక్తులు పెట్రేగిపోతున్నాయి అదే ముస్లింల పండగలకి ఎక్కడికైనా హిందువులు ఎక్కడికైనా ఆకంఠపరుస్తున్నారా ఎందుకు ఈ ద్వేషం హిందూ సంస్తలపైనా హిందువు వ్యక్తులపైన హిందుత్వం పైన ఎందుకీ కుట్రలు చేస్తున్నారు ఈ భారతదేశంలో జీవిస్తున్నారు ఈ భారతదేశంలో అందరితో సహజీవనం చేస్తున్నారు సహజీవనం చేస్తూ కూడా ఎందుకు విషాన్ని చిముతున్నారు ఇలాగ చేస్తే మీకేమొస్తుంది,R
ఇవ్వని మంచి పూకోళ్ళు మంచి మొడ్డ మంచి పూకోళ్ళు మాట్లాడే మట్టాలు నీకు సెట్టుకుడాకావ్వు మొడ్డ కూడా సెట్టుకవ్వు ఇవి,C
అయినా డైలాగు చెప్పారా అంటే లిప్స్ కదపకుండా సెంకలో సెగ్గడ వాచినట్టు ఆలా లేపుతున్నావేంటి,C
ఏ ఎంత దర్యం ఉంటే ఇలా చేస్తావ్ దొంగలంజా దానిమీద చెయ్యి,C
లంజోడకా నిన్ను తిట్టినారా లంజోడకా మొడ్డ తిట్టినా సుల్లి తిట్టినా లంజోడకా నిన్ను,C
ఈ మనిషి పిచ్చి హొస్పెత్రికి అర్జెంటు గ ఈ మనిషిని పిచ్ హొస్పెత్రికి చూపించక పోతే సామగానికి రాష్ట్రానికి అత్యంత హానికము,P
కూపం లో ఓడిపోయి చాచి జేరి మల్లి ఒక సరి గెలిచావ్ కదా నువు ఎక్కడ కాదు చేత నీ కొడుకు చేత కబాటే కదా మరి మంగళగిరి లో ఓడించి వై స్ ర్ పార్టీ పెట్టిన అభ్యర్తి పైన,P
ఎందుకంటే ట్రాన్స్ ఇయి ఉండి నువ్వు బిగింగ్ చేయకుండా ఇవ్వని ఎందుకు,G
ఇదిగో వచ్చిందండి లంజ,C
హిజ్జరాలు సెక్స్ వర్క్ చేస్తున్నారంటే ఆ కలం లో చెయ్యనట్టు కాదు కదా మహారాజులతో హిజ్జరాలు సెక్స్ చేసి పడుకున్న చరిత్ర మీరు చదవలేదా మీరు చరిత్ర గురించి చదవలేదు కాబ్బట్టి హిజ్జర్లతో అనుభవించారు సెక్స్ చాలామంది మీరు కహెజ్రోహ శిల్పాలు చుస్తే ఒక ఆడాది ఒక హిజ్జాడ ఒక మగవాడు కనిపిస్తారు ఎందుకు అంటే సెక్స్ వర్క్ చెయ్యడం తప్పు కాదుగా,G
కానీ నాకు బ్రాహ్మిన్స్ అంటే ఇష్టముండదు నా క్యాస్టు ఫీలింగ్ తో చెప్తున్నాను,R
ఒక పంది ఒకటి ఊర పంది ఒకటి నేను జంపింగ్ జంపఁగ అని చెబుతుంది అంట జంపింగ్ జంపఁగ అనేటటువంటి వర్డ్ చంద్రబాబు నాయుడు,P
ఈ మనిషి పిచ్చి హొస్పెత్రికి అర్జెంటు గ ఈ మనిషిని పిచ్ హొస్పెత్రికి చూపించక పోతే సామగానికి రాష్ట్రానికి అత్యంత హానికము,P
కెసిఆర్ అని మూడు అకరాలా పదం ఏయ్ లేకపోతే ఇవాళ వున్నా టీపీసీసీ ఎక్కడిది ఈ బీజేపీ ఎక్కడిది ఈ చిల్లర నయాలకి ఈ పదవులు ఎక్కడివి,P
భారతదేశాన్ని మేము రానున్నరోజుల్లో ఇది ఇస్లాం దేశంగా మేము ప్రకటిస్తాం,R
ఈ మద్య చూసాను జగన్ మోహన్ రెడ్డి గారి ఫోటో అందుకు బాగ్స్ మీద అని అడిగారు ఒక ప్రభుత్వం చేసే కారిక్రమం మీద ముఖ్య మంత్రి జగన్ మోహన్ రెడ్డి గారి ఫోటో కాకుండా దిష్టి బొమ్మ అయినాటి వంటి చంద్ర బాబు ఫోటో పెడతారా అని అడుగుతున్న,P
ఈ సెక్యులర్ ఇండియా డెమోక్రాటిక్ ఇండియా అని మాట్లాడే ఈ భారతదేశం మీద సనాతన దర్మం గురించి మాట్లాడే ప్రతిఒక్కడికి కూడా వెన్నులో వణుకు పుట్టే విదంగా చట్టాలు రూపొందిస్తే మాత్రమే ఈరోజు సనాతన దర్మాన్ని వేలెత్తి చూపిచ్చడానికి ఇలాటి లుచ్చానాకొడుకులు ఎవ్వడికికూడా దమ్ము రాదూ దైర్యం చెయ్యరు,R
భారతీయ జనతా పార్టీ తొమిది ఏళ్ళు గ నికృష్ట రాజకీయాలు చేస్తూ ఇవాళ తెలంగా కు ఒక మెడికల్ కాలాగే కాదు కదా ఒక నవోదయ పాఠశాల ఇవ్వకుండా వేదిస్తునాడుకు రిటైర్ రాదు చేస్తునాడుకు అన్ని పాపలుకు కమాపణ చెప్పి తెలంగాణ ప్రజలను వేడుకొని ఓట్లు ఆదుకోండి,P
ఆడదానికి స్వేచ్చ అంటే ఏమిటి స్వేచ్చ అంటే షార్ట్స్ వేసుకొని పబ్ కు వెళ్లి డాన్స్ చెయ్యడమ అర్దరాత్రి రాడ్డు పై తిరగడమ అసలు సమస్య ఎక్కడ వస్తుంది,G
కెసిఆర్ అని మూడు అకరాలా పదం ఏయ్ లేకపోతే ఇవాళ వున్నా టీపీసీసీ ఎక్కడిది ఈ బీజేపీ ఎక్కడిది ఈ చిల్లర నయాలకి ఈ పదవులు ఎక్కడివి,P
ఆడపిల్లలు మీరు సర్దుకొంది మీరు నోరుమూసుకొని ఊరుకోండి ఇంట్లో పడుందండీ పరువుకు చుడండి,G
డబ్బు మీద ఆసక్తిలేని వ్యక్తి రాజకీయాల్లోకొస్తే ప్రభుత్వంనుంచి ఒచ్చే ప్రతీ రూపాయి ప్రజలకే ఖర్చుపెడ్తాడు,N
నిన్ను గుడ్డ పగలదెంగుతా ఆంటీ నువ్వు పోలీస్ స్టేషన్ లాకివెళ్ళి సైబర్క్రైమ్కికివెళ్ళి పోలిసుల దెగ్గర ఇదేంటీ కంప్లైంట్ ఇచ్చుకుంటున్నావు కదరా,C
ఈ కాలంలో మీరు ఒకసారి ఒబ్సర్వ్ చేయండి మన స్టేటులో ఉన్న పొలిటికల్ సీనారియో ని ఒబ్సర్వ్ చేయండి ఎవరైతే హిందుత్వానికి వ్యతిరేకంగా మాట్లాడుతున్నారో అలాంటి వాళ్ళ డేట్లు తీస్కుని ఇంటర్వ్యూ లు తీస్కునె జమానా ఒచ్చిందికానీ అదే సనాతనదర్మ అంటే ఇతర దర్మాల గురించి వ్యతిరేకంగా మాట్లాడితే వాళ్ళ తలనరికి రోడ్డు మీద పడ పడేసే పరిస్తితుంది,R
లైఫ్ లో స్టేటస్ మనీ సక్సెస్ ఇవన్నీ చాల కష్టపడితే వస్తాయి రా కానీ రిలేషన్స్ చాలా ఈజీ గ వస్తాయి అదేంటో ఈజీ గ వచ్చేనిజాలని వదులుకొని కస్టపడి బాదలని సంపాదించుకుంటాం,N
అరేయ్ వీడేంట్రా ట్రాన్స్ దగరికి వెళ్తున్నాడు అనే ఒక పాయింట్ అవుట్ చేస్తారు చేస్తారు కాబట్టి,G
మీరు ఒక్క పని పేసి చేసి పెట్టండి పెళ్లికానివాళ్లంతా కూడా ఆడవాళ్లు అబ్బాయిలు ఈ ఒక్క విషయంలో తల్లిదండ్రుల మాట పూర్తిగా తిరస్కరించి నచ్చిన భాగస్వామిని కులానికి అచితంగా పెళ్ళిచేసుకుని ఇరవై ఏళ్ల తర్వాత కులం ప్రస్తత లేకుండా చేయండి,N
తప్పనిసరైనా పరిస్తితుల్లో తమ జాతిని పొగుడుతూ పడేలా చేసింది ఈ అడ్డా జాతి,G
మేము అమ్మ ని పూజించాలి భార్యని ప్రేమించాలి సోదరిని దీవించాలి కానీ అన్నిటికంటే ముఖ్యం స్త్రీ నీ గౌరవించాలి అప్పుడే మీరు ఆదర్శంగా నిలుస్ట్రారు మన భారత దేశ సంస్క్రుతిలో మహిళల పట్ల అపారమైన గౌరవం కలిగి ఉంటది స్త్రీ ప్రేమ ఆప్యాయత మరియు గౌరవం మీ ఒక ప్రతిరూపం,N
నీ మతంకంటే ముందే నా మతం ఉంది నా దేవుడు ఉన్నాడు ఎక్కడ తవ్వకాలు జరిపినా విష్ణుమూర్తియి కొన్ని వందల సంవత్సరాలు వేల సంవత్సరాల విగ్రహాలు బయటపడతాయి తప్ప మీ యేసుకి సంబందించి ఒకటీ ఇండియాలో బయటెందుకుపడదు శ్రీలంకలో రావణాసురుడి విగ్రహం ఎందుకు దొరికింది వేరే దేశం అది అక్కడ ఎందుకు దొరికింది,R
హిందువు అయ్యి వుంది మహేష్ అన్నకి సిగ్గుండాలి కాంగ్రెస్ కండువా కప్పుకోవడానికి ఒక అమ్మ బాబుకి పుట్టిన వాళ్ళు అయితే కాంగ్రెస్ లో వున్న హిందువులు అందరు ఇప్పటికిప్పుడు రాజీనామా చేసి బయటకి రండి ఇప్పటికిప్పుడు రాజీనామా చేసి బయటకి,P
పక్క మెడికల్ కాలేజీ పెడతాను అని చెప్పి మెడికల్ కాలేజీ శంకుస్తాపాన చేసారు సర్ కేంద్ర ప్రభుత్వం జీవో ఇవ్వలేదు సర్ కేంద్ర ప్రభుత్వం జీవో ఇవ్వలేదు సర్ ఆ దిక్కు మాలిన ముఖ్యమంత్రి గాడు ఆడికి బుద్ది ఉండాలి కదా సర్ జీవో లేకుండా శంకుస్తాపన ఎలా చేస్తాడు సర్,P
పవన్ కళ్యాణ్ ఫాన్స్ అందరు ఏ ఓట్లు వేసేవాడు కాదు తూపు తూపు అని వేయి కి ఒకడు జై జనసేన అని అంటావుంటాడు అసలు అయినా ఓట్లు ఉంటే గనక బీజేపీ తో టీడీపీ తో పోట్లు పెట్టుకుంటాడు,P
కాపులు అఞ్ఞదరు నా వైపు ఏయ్ వున్నారు బుడ్డి లీని కాపులు తప్ప మురుకులు తప్ప్ప అబానీతులు తప్ప స్ప్ర్దపరులు తప్ప ఫ్యస్కో లు తప్ప ప్రపం చ కాపు లీడర్ వాడు కబువల నీకు అమ్ముడుకు పోయిన పవన్ స్టార్ కావాలా,P
భారతదేశాన్ని మేము రానున్నరోజుల్లో ఇది ఇస్లాం దేశంగా మేము ప్రకటిస్తాం,R
కోమాలో కుకు లు కొండలో ఏచోలు ఎకో అంతే ప్రతీ ద్వని అంత సరియలిస్టిక్ పోయెట్రీ ని ఒక దివ్య భారతి వెంకటేష్ మద్య ఉంటే డ్యూయెట్ లో రాయచ్చు అంతే అక్కడ అంత స్పేస్ లేదు స్పేస్ ని క్రీస్తే చేసుకొని తీసుకున్నాడు,N
మనుషులు రెండు రకాలు ఆడ మొగ వీడు మూడో టైపు ఆ,G
న మడ్డ చిక్కినప్పుడు తెలీదా లంజదాన,C
కానీ నాకు బ్రాహ్మిన్స్ అంటే ఇష్టముండదు నా క్యాస్టు ఫీలింగ్ తో చెప్తున్నాను,R
ఆడదానికి స్వేచ్చ అంటే ఏమిటి స్వేచ్చ అంటే షార్ట్స్ వేసుకొని పబ్ కు వెళ్లి డాన్స్ చెయ్యడమ అర్దరాత్రి రాడ్డు పై తిరగడమ అసలు సమస్య ఎక్కడ వస్తుంది,G
ఇంటికి ఎంత అద్దె అనే మాట అడగకముందే కులం పేరు అడుగుతారు రెండో మాట మాట్లాడకముందే తమ కులంవాడికి మాత్రమే ఇంటిని అద్దెకిస్తాం చెప్తారు,R
ఎహె ఏంది ఆడపిల్ల లెక్క ఏడుస్తావ్ ఏయ్ ఏంది ర వీడు ఆడ పిల్ల లాగ భయపడుతున్నాడు ఆలా సిగ్గు పడుతావ్ ఏంట్రా ఆడపిల్ల లాగ,G
అరేయ్ వీడేంట్రా ట్రాన్స్ దగరికి వెళ్తున్నాడు అనే ఒక పాయింట్ అవుట్ చేస్తారు చేస్తారు కాబట్టి,G
బుద్ది లేని వాడు ఎవడు మీ జెండాలు మోస్తారు జనసేన ఎలాగా పాతిక సీట్లకి మేము కుక్కలమా దుమ్ము లేస్తే ఆ కుక్కలాగే అమ్ముడుపోయారు,P
బాటింగ్ స్టార్ట్ చేశా అంటే లేపుకుని పోత ఒక్కకడిని,C
ఇలాంటి వాళ్ళని ఫాలో అయ్యే వీళ్ళందరికీ బ్రైన్స్ అనేవి ఉండవ్,C
ఒక పంది ఒకటి ఊర పంది ఒకటి నేను జంపింగ్ జంపఁగ అని చెబుతుంది అంట జంపింగ్ జంపఁగ అనేటటువంటి వర్డ్ చంద్రబాబు నాయుడు,P
ఇప్పుడు కొత్తగా తయారుఅయిన్ది ఏమిటి అంటే అమ్మే నను మానభంగం చేసింది ఒక ఆడది,G
నేన్ పాపినో కాదో నాకు తెలుత్తుంది నేన్ ఇయాల ఒకడ్ని అకారణంగా చిన్నపిల్లాడ్ని కొట్టాననుకో అయిదు నిముషాలు తర్వాత నేను బాదపడ్తాను ఈడ్ని అనవసరంగా కొట్టాను కుర్రోడు చెప్తే అర్దమవుతుంది అని నాక్ నేను బాదపడ్తాను నాలో యేసు లేడు నేన్ యేసుని నమ్మను నాకెందుకు తెల్సింది నేనెందుకు ఉప్పుకోవాలి అంతరాత్మకి తెలుత్తుంది భగవంతుడు ఎవడికైనా ఇక్కడే ఉంటాడు నీ దేవుడు నీకు నచ్చాడు నువ్ నీ ఏరియాలో చెప్పుకో నీకు ఇక్కడ సంబందమేంటి ఎవడున్నాడు ఇక్కడ హిందువలు ఒక్కడు మాయన్న ఉన్నడా ఇక్కడ,R
ఈ రాష్ట్రము నీ విడకోటింది కాంగ్రేస్ ఈ రాష్ట్రము కి ప్రదాయక హోదా లేకుండా చేసింది కాంగ్రెస్ ఈ రాష్ట్రము నీ ఈ రాష్ట్రము నీ ముక్కలు చక్కలు వైస్సార్ గారు చనిపోయాక చేయడం ఏ కాకుండా ప్రజలు కు అండ గ వున్నా జగన్ అన్న మీద టపుడు కేసులు పెట్టి జైలు లో పెట్టడం ఏ కాకుండా వైస్సార్ పేరు ని కూడా ఫైర్ లో చేర్చింది కాంగ్రేస్ పార్టీ ఎయ్,P
టిక్ టాక్ లో లైక్ నచ్చిన అంత మాత్రానికి వాడి మోడ్డ మీద ఆతులు ఏం లేవు,C
తల్లి గ లాలిస్తుంది చెల్లి గ తోడుంటుంది భార్యగా బాగోగులుచుస్తు దాసిలా పని చేస్తుంది కుటుంబ భరణి మోస్తూ సర్వం త్యాగం చేస్తుంది స్త్రీ లేకపోతే జననం లేదు స్త్రీ లేకపోతే గమనం లేదు స్త్రీ లేకపోతే సృష్టిలో జీవం లేదు స్త్రీ లేకపోతే అసలు సృష్టే లేదు కంటి పాపాల కాపాడే స్త్రీ మూర్తికి అంటరాజాతియా మహిళా దినోత్సవ శుభాకాంకలు అంతటి గోపా మహిళకు మనసారా శుభాకాంకలు చెప్పుకునే సమయం ఇదే,N
ఏ మతమైనా కూడా ఇట్లాంటివి ప్రోత్సాహించదూ మెం కూడా ఖండిస్తున్నాము కానీ పెళ్ళి చేస్కునేకాడికి వచ్చేసరికి కొన్ని పర్మితులుంటాయ్ కంపల్సరి ఇద్దరు ఒకే విశ్వాసంలో ఉంటే బాగుంటుంది కాబట్టి మతం మారాల్సుంటుంది,R
ఏసుప్రభు నిజమైన దేవుడు ఏసుప్రభు పాపుల రకకుడు అనే విషయాన్ని చెప్తాకివచ్చాను అంటే పాపుల్ని రకించేత్తాడు రేపిస్టుల్ని టెర్రరిస్టుల్ని రకించి జనాలమీద దోసుకోండి అని వదిలెత్తాడు,R
టైం పాస్ రాజకీయాలు చేసే వాళ్ళు షూటింగ్ కాపులు లో వచ్చేవాళ్ళు పచ్కగె లు మాట్లాడే వాళ్ళు మేరె మ్మెల్యే గ గెలవ లేరు మీరు జగన్ అన్న ని ఎం ఓడిస్తారు,P
తమ కులం వాళ్లకు మాత్రమే ఇంటిని రెంటుకు ఇస్తామని ముఖం మీదే గట్టిగ చెప్పేస్తారు వేరే కులస్తులు మతస్తులను తమ ఇంటి నీడలోకి కూడా రానివ్వరు,R
హిందూ దర్మమగురించి మాట్లాడితే మెం కమ్యూనల్ అయిపోయాం ఈరోజు మామీద పీడి యాక్టులు పడ్తున్నాయి జైళ్ళకెళ్లే పరిస్తితుంది అదే ఫేస్బుక్ ఓపెన్ చేయండి ముస్లీమ్స్ పెడ్తారు అరే నేన్ పదిమందిని కన్నారా ఇంకో పదిమందిని కంటా నా జనాభా పెంచుకుంటా రేపురేపు ఈ భరతదే భారతదేశంలో పాకిస్తాన్ జండా ఎగరేస్తా అని వాడు ఈసీగా ఫెస్బుక్లలొ పెట్టుకోగల్గతాడు,R
ఒక అంటే ఒక్కరు కాదు ఒక గ్రూప్ అఫ్ ట్రాన్సగెండెర్స్ అక్కడ ఒక ముగ్గురు అక్కడ ఒక ముగ్గురు ఆలా ఉండి ఎం చేస్తుంటారు అసలు ఆ దందా ఏంటి అనేది చాలా మందికి ప్రశ్న సెక్స్వర్క్స్ చేస్తుంటారు అంతే ఇక అంతే అంతకు మించి ఎం చేస్తారు అక్కడ ఓన్లీ బెగ్గింగ్ అనుకుంటారు కొంతమంది,G
ఎవ్వరూ చేయని హీనమైన పనులు లైక్ బాత్రూమ్స్ లోని ఎస్క్రీటా ని క్లీన్ చేయడానికి ఊరిలో ఏ జీవి చనిపోయినా కుళ్లిపోయినా తీయడానికి వాళ్ళ డ్రైనేజస్ చెత్తాచెదారం క్లీన్ చేయడానికి ఈ దళితులు ఉంన్నారనే,R
ఎవ్వరూ చేయని హీనమైన పనులు లైక్ బాత్రూమ్స్ లోని ఎస్క్రీటా ని క్లీన్ చేయడానికి ఊరిలో ఏ జీవి చనిపోయినా కుళ్లిపోయినా తీయడానికి వాళ్ళ డ్రైనేజస్ చెత్తాచెదారం క్లీన్ చేయడానికి ఈ దళితులు ఉంన్నారనే,R
మీరు ఒక్క పని పేసి చేసి పెట్టండి పెళ్లికానివాళ్లంతా కూడా ఆడవాళ్లు అబ్బాయిలు ఈ ఒక్క విషయంలో తల్లిదండ్రుల మాట పూర్తిగా తిరస్కరించి నచ్చిన భాగస్వామిని కులానికి అచితంగా పెళ్ళిచేసుకుని ఇరవై ఏళ్ల తర్వాత కులం ప్రస్తత లేకుండా చేయండి,N
తల్లి కాంగ్రెస్ పిల్ల కాంగ్రెస్ అనేటప్పుడు అమ్మమ్మ కాంగ్రెస్ చంద్ర బాబు నాయుడు కాంగ్రెస్ నుంచి వచ్చాడు మా అందరికి సీనియరు మమ్మల్ని వేలు పెట్టి చూపించేటప్పుడు నాలుగు వేళ్ళు వాళ్ళ వైపు చూపిస్తున్నాయి అని కూడా వాళ్ళు గుర్తుపెట్టుకోవాలి,P
కానీ నాకు బ్రాహ్మిన్స్ అంటే ఇష్టముండదు నా క్యాస్టు ఫీలింగ్ తో చెప్తున్నాను,R
స్త్రీ లకి విద్య హక్కు ఉంది కానీ ఎడ్యుకేషన్ కానీ కానీ మొహానికి ముసుకు కప్పుకోవడం కానివండి లేకపోతే ఆలా వాలు ముసుకు కప్పుకోకపోతే వాలాను కొట్టడం,G
తెలిసినప్పుడు నేను గే అని చెప్పేసి ఫస్ట్ ఎం అనుకున్నారు అంటే నేను ట్రాన్సజెండెర్ అనుకున్నారు ఓ ఇప్పుడు నువ్వు రోడ్ మీద ఆడుకుంటూ తాళి కొట్టుకుంటూ ఆడుకుంటూ సిగ్నల్ మీద చీరలు కట్టుకొని తిరుగుతా,G
ఒక ఫిమేల్ కావాలి ఆటే నాకు ఫైనాన్సియల్ గ సపోర్ట్ కావలి అని డైరెక్ట్ గ అడగండి పేల్లి చేసుకొని నాకు పని చేయాలనీ ఎందుకు అనుకుంటున్నారు,G
దేవుడనేవాడ్ని ఒకడు ప్రత్యేకించి ఉన్నాడు అనుకోడం పొరపాటుగని దేవుడు లేడు అనడం తప్పు ఎందుకు మనిషి సృష్టికి మూలాన్ని కనుక్కోలేకపోతున్నాడు అంటే ఆ మూలం తానే మనకు ప్రపంచమంతా అర్దమౌతుంది తనకితాను అర్దంకాడు తన మూలాల్లోకి తాను వెళితే తానే మూలమని అర్దమవుతుంది,N
క్రిస్టియానిటీ కూడా నిజం అని చెప్పడానికి ఆదారం సైంటిస్ట్స్ కన్నా ముందే ఎర్త్ ఒక రౌండ్ షేప్ అని బైబిల్లో రచించి ఉంది ఇంకా మనిషి పుట్టుకమరణం గురించి కూడా చక్కగా వర్ణించారు ఇలా వివిద రకాలుగా హిందూ ముస్లిం క్రిస్టియన్ అనే మతాలు సైన్స్ కన్నా ముందే అన్నీ నిజమని నీరూపిం,N
ఒక ముస్లింనిగాని ఒక్క నిమిషం భార్గవి కల్యాణిగారు వారి మతాన్ని సంబందించిగాని క్రైస్తవుల్నిగానీ ఇతర ఏ మతాల్కి సంబందించిగాని మీరు ఏదైనా తప్పుడు వ్యాఖ్యలు చేస్తే ఎందుకండీ వాస్తవాలు కురాన్లో ఉన్న వాస్తవాలు మాట్లాడినందుకు మీరు తీస్కుని జైళ్లో పెడితే మూడునాల్గు నెళ్లపాటు జైళ్లో ఉన్నారు,R
అసలు ఎం మాట్లానము ఎం మానిఫెస్ట్ లో చేపినము ఎం చేతునము అయన ఎం మాట్లాడుతున్నాడు రొంతైనా బుర్ర ఉందా ఆయను ఏమైనా నిజమ్గా పిచ్ హొస్పెత్రి నుంచి ఈ మనిషిని తీసుకొచ్చి అసెంబ్ల్య్ లో ఎం చేస్తున్నారు అదేక,P
నేను ఇప్పుడు ఈ ఎర్రిపుకు గడు ఉన్నాడు కదా వాడ్ని అడ్డంగా కోసి కారం పెడతా,C
ఒకసారి విల్లునుండివొదిలిన బాణం గన్ నుండివెళ్లిన బులెట్ అలాగైతే వెనక్కి రావో అలాగే మాట్లాడిన మాటలనుకూడా వెనక్కి తీసుకోలేం ఒక్కోసారి సైలెంట్గగా ఉండటమే కరెక్ట్ ఆన్సర్ అవుతుంది,N
మన పక్కన ఎంత ఉంది అన్నది కాదు నాన్న ఎవరు ఉన్నారన్నది,N
కనుక రెండు గోవేర్నమెంట్లను నేను కోరేది ఏంటి అంటే మీకు ఎలాగో చేత కాలేదు నన్ను చేయనివ్వండి మీ ఎమ్మల్యేలను మాతో పోటీ చెయ్యనీయండి,P
పగలదెంగడం కాద్రా లేపి దెంగడమే,C
అసలు నువ్వు ఆడదానివే న నువ్వు తల్లి వేన ఏడవవే ఏడువు ఇంకా ఇలా నే ఏడ్చి ఏడ్చి కృశించి చావు,G
పూర్వం వంట చేసేవాళ్లంతా సూద్రులే బ్రాహ్మణులెవ్వరూ వంట చేసేవారు కాదు బ్రాహ్మణులింట్లో కూడా సూద్రుడు వంట చేసేవారు,R
బాటింగ్ స్టార్ట్ చేశా అంటే లేపుకుని పోత ఒక్కకడిని,C
పోరా నీ యక్క పోరా లంజకి పుట్టిన న కొడకా,C
హిజ్జాడలాగే వేరే మగవాళ్ళు సిగ్నళ్ల దగ్గర ఆడుకుంటు వుంటారు వాళ్ళు ఎం చేస్తారంటే పుర్సె తీసి పది రూపాయలు లేచేలోపు పుర్సె మొత్తం లాకుంట్టరు అలాగే ట్రైన్లో కూడా ఎవరైనా మహిళలు ఉంటె ఆ మహిళల మీద ఉన్న గోల్డ్ చైన్ లాగుకోవడం దూకేయడం వల్లాంటి కేవలం డబ్బుకోసం మాత్రమే చీర కట్టుకుంటారు వాళ్ళని కూడా సమాజం హిజ్జాడ అనే అనుకుంటుంది,G
అరె క్యాస్టు సిస్టమ్ అబోలిష్ చేయ్మంటే సగంమంది ఎస్సీ ఎస్టీలు రోడ్డుమీదకొస్తారు మా రిజర్వేషన్ దొరకదని చెప్పేసి,R
ఓరీ అక్క కినకోతల దెంగ వాడి మొక్కం చుడారరే,C
మరి ఇలాంటప్పుడు తల్లితండ్రులకి కంట్రోలు ఉండదు ఆడపిల్లలు అణిగిమణిగి ఉండవలసిన అవసరాం బొత్తిగా లేదు,G
చెక్కభజన చెక్కాలంజ చెక్క చెక్క ముండ,G
ప్రపంచంలో ఎదుటి వేక్తి ఎం అనుకుంటరో ఏమో అని ఆలోచన తీసి పక్కన పెట్టారనుకోండి మీరు ఒక డైమండ్ కంటే షార్ప్ అవతారండి విమెన్ ఆ ఆలోచన ఏదైతే ఉందొ ఎదుటి వేక్తి ఏమనుకుంటాడో మనం చేస్తుందేంటో మనము చెప్పేదంటో ఈ ఆలోచన మనం బయటకి తీసేయాలి అప్పుడు మనలో పాజిటివ్ ఆటిట్యూడ్ ఉంటుందో మనం చేసేది పాజిటివ్ అని తెలుస్తయ్యిందో అప్పుడు మనలో మనం దర్యం నింపుకుంటామో అప్పుడు మనం ఈ ప్రచంచనే జయించాచు,N
ఒకటి చెప్పనా నందు మనం గెల్చినప్పుడు చెప్పట్లు కొట్టేవాళ్ళు ఓడిపోయినప్పుడు బుజం తట్టేవాళ్ళు నలుగురు లేనప్పుడు ఎంతసంపాదించిన ఎంతపోకొట్టుకున్న తేడా ఉండదు,N
నవ్వే ఆడదాన్ని నమ్మకూడదు ఆడది నవ్వితే కరెక్ట్ కాదు,G
