Text,Label
കുട്ടിയുടേ ചൻഡർ നിങ്ങൾ തീരുമാനിക്കരുത് അവളൊന്നു വിളിക്കരുത് അവനൊന്നു വിളിക്കരുത് പേണ്ണിൻറെ പേരിടരുത് ആണിന്റെ പേരിടരുത്,G
അടിസ്ഥാനപരമായി ചിന്തിക്കേണ്ടത് ആർ വി ബാബുവിനേ പോലേയുള്ള മുസ്ലിം വിരോധികൾ അതല്ല ചിന്തിക്കേണ്ടത്,R
അത് ഹിന്ദു സമൂഹത്തിനോ മറ്റ് അനുകൂലമായ വിധി പറയാൻ തക്ക തേളിവുകൾ അവരുടേ മുൻപിൽ എല്ല എന്നുള്ളതിന്റെ വ്യക്തമായ അടയാളമായിരുന്നു കോടതി മധ്യസ്ഥൻ ഒരുങ്ങിയത്,R
സർവ്വേക്കിടേ കുളത്തിൽ നിന്ന് ശിവലിംഗം കണ്ടേത്തിയെന്ന അവകാശവാദവുമായി പരാതിക്കാരനായ സോഹൻ ലാൽ ആര്യ രംഗത്ത് വന്നിരുന്നു നിസ്കാരത്തിനായുള്ള വുളു നിർവഹിക്കാനാണ് കുളം ഒപയോഗിക്കുന്നത്,R
ചാർമിനാർ താച്മഹൽ ലോകത്ത് ആർക്കും തർക്കമില്ലാത്തതാണ് മുംതാസ് മഹലിന്റെ പേരിലുള്ള താച്മഹൽ തേചോ മഹാലയമാണ്,R
പേണ്ണേ എൻറെ ആവശ്യം പൂർത്തീകരിക്കാൻ പറ്റിയ എറച്ചി കഷ്ണമാണ് നീ,G
നീയൊക്കേയാണോ ഈ സനാതനധർമ്മം എന്ന് പറഞ്ഞ് എറങ്ങിയിട്ടുള്ള ടീമുകൾ ചുമ്മാതല്ല ഈ സനാതനധർമ്മം എന്ന് കേൾക്കുമ്പോൾ ആൾക്കാര് ചിരിക്കുകയും കളിയാക്കുകയും ചേയ്യുന്നത് ഒരു പുച്ഛം ഒക്കേ തോന്നാറുണ്ട് പലർക്കും നീയാണല്ലേ അതിനുത്തരവാദി,R
ഒന്റെ കുണണ കണ്ടാലറിയാം,G
എതു മതവിശ്വാസിയെ അംഗീകരിക്കാത്ത എന്തിനാണ് നിങ്ങളീ ചെൻഡർ കൺഫ്യൂഷൻ ഒണ്ടാക്കുന്നത് അടുത്ത തലമുറ കൺഫ്യൂഷൻ മുൻപിൽ നിൽക്കാൻ പോവുകയാണ്,G
എവൻറെ മടിയിൽ കൂടിയ എവൻറെ അടുത്തുകൂടിയ പോകുന്ന ഒരു സംഗതിയാണ്,G
ഞാൻ കണ്ടതാ ഞാൻ ഫുൾ കണ്ടു ഒന്റെ തുമ്പിക്കൈ ആനയുടേ തുമ്പിക്കൈ പോലേയുള്ള നായിൻറെ മോനേ,G
എവളുടേയൊക്കേ മുൻപിൽ കൊണ്ടുവക്കേണ്ട ആവശ്യമുണ്ടോ അവൾ വേണമേങ്കിൽ നമ്മുടേ മുന്നിൽ നിന്നും നക്കിയിട്ട് പോട്ടേ,C
എതാണ് എൻറെ അപ്പൻ എതൊക്കേ അറിഞ്ഞിട്ട് എവനിപ്പോ എന്ത് ചേയ്യാനാ എവനിപ്പം അറിയാം എന്നു പറയുന്നു കുറെ പേര് പറയുന്നുണ്ട് എവൻറെ തന്ത ആരാണേന്ന് അറിയാത്തവർ ഒണ്ട്,C
നിലനിർത്തിക്കൊണ്ട് ഒരു വിച്ഞാപനം കൊണ്ടുവന്ന കാശ്മീരിനേ രണ്ടാക്കി മാറ്റി രണ്ട് കാശ്മീർ ആക്കി മാറ്റി മുറിച്ചു,P
അവളെ എന്താ ചേയ്യേണ്ടത് അവളെ ഈ നമ്മള് ഈ എതിർത്തതിന് വേണ്ടിയിട്ടാണ് അത്ര അ പീരിയഡ്സ് ആയിട്ടും അമ്പലത്തിൽ പോയത്,G
അല്ലാതേ നിന്നേ പോലേയല്ല തേണ്ടിത്തരം കാണിക്കാറില്ല മനസ്സിലായോ,C
നീ ആരുടേ കൂതിയിലുണ്ടാക്കാനാ എപ്പോഴും സുബാന ചൊല്ലിയാൽ ഒന്നുമല്ല നിൻറെ പൂറി മോനേ നീ എത് കോത്തിലേ പൂറിമോനാ തായോളി മോനേ നീ വാടാ പൂറി മോനേ,C
ഹി ഹി ഹി ഹി ഞാൻ നിന്നോട് എന്നേ ചോദിക്കുന്നുണ്ടേടാ നിൻറെ തന്ത ആരെന്ന് നീ അറിഞ്ഞിട്ടോ നാട്ടുകാർ അറിഞ്ഞിടോ വല്ല കാര്യമുണ്ടോ,C
അതിനേയും കാട്ടിലും ആയിരം പത്തായിരം മടങ്ങ് ഒരാളെ സാമാനം മുറിച്ചുമാറ്റി മോഡിഫൈ ചേയ്യുന്നത്,G
യുദ്ധം നിർത്തേടാ മൈരേ യുദ്ധം നിർത്തേടാ തേണ്ടി,P
അവനേ ശരിക്കും ഞാൻ സനാതനധർമ്മം അനുസരിച്ച് അങ്ങനേ പറയാൻ പാടില്ല സ ന സ ന സനാതന ധർമ്മോ,R
ലിംഗ നീതി എന്ത്യൻ സമൂഹത്തിന് അന്യമാണ്,G
ഭാരതീയരായ നാം മരണ ശിരാകേന്ദ്രങ്ങളിൽ നിന്നും പടിയടച്ച് വേക്കേണ്ട സമയം അതിക്രമിച്ചിരിക്കുന്നു,P
എടാ പൊലയാടി മോനേ എടാ പട്ടി പൂറാ എടാ പട്ടി തയോളി നിനക്ക് എന്നാടാ വേള്ള എന്നാടാ പട്ടി പൂറി തയോളി പൊലയാടി മോനേ,C
ആ വളരെ ഹീനമായ ആക്രമ പ്രവർത്തിയെ ശരിയായ വിധത്തിൽ ചേറുക്കാൻ നമ്മുടേ രാച്യത്തിന് കഴിയാതേ പോയത് എന്ത്യൻ രാച്യത്തിൻറെ ഞങ്ങളുടേ തുടക്കമായിരുന്നുവേന്ന് നമുക്ക് വേണമേങ്കിൽ പറയാം,P
വളരെ കൃത്യമായിട്ട് പണിയായേനേ നിനക്ക്,C
ഒഫീസിൽ എപ്പോൾ മഹാത്മാഗാന്ധിയുടേ ഒപ്പം സവർക്കരുമുണ്ട്,P
സമപ്രായക്കാരികളായ സ്ഥനങ്ങൾ പൊന്തി നിൽക്കുന്ന സ്വർഗീയ തരുണീമണികൾ,G
പിന്നേ നീ എന്നേ അടിക്കുമേന്ന് പറഞ്ഞ വീഡിയോ എട്ടപ്പോൾ ശരിയാ നിന്നോട് അങ്ങനേ പ്രതികരിച്ചിട്ടുണ്ട് അതു നീ എന്നേ തല്ലും എന്നു പറഞ്ഞപ്പോഴാണ് അല്ലാതേ നിന്നോട് ഒന്നും പറഞ്ഞിട്ടില്ല എന്നിട്ടും ഞാൻ പിന്നേ പറഞ്ഞിട്ടു,C
ചൻഡർ ന്യൂട്രാലിറ്റി തേറ്റായ സന്ദേശം നൽകുന്നു,G
നടത്തിയത് തന്നേ വിഗ്രഹം ഒണ്ടേന്ന് പറഞ്ഞു അങ്ങ് അടച്ചേര് പിന്നേ പൂചിക്കാൻ അവസരം കൊടുക്കുന്നു പിന്നേ പൊളിച്ചു കളയുന്നു പദ്ധതിയിട്ട് എസ്ലാമിക സമൂഹത്തിനേതിരെ നീങ്ങുമ്പോൾ,R
എടാ ഔദാര്യമാണ് കേട്ടോ നീ കൂടുതൽ ഒന്നും ഒണ്ടാക്കാനില്ല ആ പയ്യന് വല്ലതും പറ്റി എന്തേങ്കിലും ചേയ്തിരുന്നേങ്കിൽ വല്ല അഡ്മിറ്റോ വല്ലതുമായിരുന്നേങ്കിൽ അറിയാവോ നിനക്ക് എന്തുവാ,C
അവർ തമ്മിൽ കുടുംബങ്ങളായ ചീവിക്കുന്നു എങ്ങനേ ഭാര്യയും ഭർത്താവും പോലേ,G
മറ്റുള്ളവർക്ക് എന്തു പറഞ്ഞാലും നമ്മൾക്ക് ശരിയെന്ന് തോന്നുന്നത് മാത്രം ചേയ്യുക കാരണം അനന്തരഫലങ്ങൾ നേരിടേണ്ടതും നമ്മൾ തന്നേയാണ്,N
നിങ്ങൾ നോക്കിക്കോളൂ അമിത്ഷായുടേ എത് ഫോട്ടോയും അങ്ങേർ എരിക്കുന്ന മുറിയിൽ ആണേങ്കിൽ അദ്ദേഹത്തിൻറെ ഹോം മിനിസ്റ്റർ എന്ന മുറിയിൽ അദ്ദേഹത്തിൻറെ തലയ്ക്ക് മുകളിലുള്ളത് ഗാന്ധിയുടേ ഫോട്ടോ അല്ല ഈ സവർക്കറിന്റെ പാഠമാണ്,P
നിന്റെ വീട്ടിൽ പോലീസ് വന്നേനേ എന്ന് അതൊക്കേ നമുക്കങ്ങ് ഒഴിവാക്കുന്നത് അത് നമ്മുക്ക് ഈ കള്ളത്തരവും പരിപാടി എല്ലാത്തോണ്ടാ കേട്ടോ,C
ആരോപിച്ച മുഹമ്മദ് അഭിലാക് എന്ന സഹോദരനേ ഗാത്രിയിലേ ഭ്രാന്തരായ ചനക്കൂട്ടം അടിച്ചുകൊന്നു,R
നിൻറെ തന്ത,C
ഒരു കാര്യം മനസ്സിലാക്കി കോ ആ കേ ടി ചയകൃഷ്ണനേ എന്ന് പോസ്റ്ററിൽ മാത്രമേ നിങ്ങൾക്ക് കാണാൻ കഴിയൂ,P
ചൂതനേ തൊട്ടാ പ്രതികാരം ചേയ്തു വേറെ ആരെ തൊട്ടാലും ഒന് പ്രശ്നമില്ല ചൂത പാരമ്പര്യമാണിത്,R
എന്ന് ഒരു ന്യൂസിൽ കണ്ടതാണ് ഒരു പേണ്ണ് അവള്,G
മഹാവിശ്വാസത്തിനേതിരാണ്,R
കേരളത്തിലേ അങ്ങോളമിങ്ങോളം നിലനിൽക്കുന്ന സഹകരണ ബാങ്കുകൾ എറ്റേടുക്കാൻ ബിചെപിക്കാർ ശ്രമിക്കുന്നുണ്ട് പരസ്യമായി തന്നേ ശ്രമിക്കുന്നുണ്ട്,P
ഞങ്ങളുടേ ദൈവത്തേ ശിവലിംഗത്തേ പിവിസി പൈപ്പ് ആണേന്ന് പറഞ്ഞില്ലേ,R
പണിയാൻ അറിയാത്തവർ പൊളിക്കാൻ മാത്രം അറിയുന്ന ഒരു ഭരണ വർഗ്ഗം നാണം കേട്ടവൻമാർ എന്നല്ലാതേ എവന്മാരെ കുറിച്ച് നമ്മൾ എന്തുവാ പറയുക,P
സന്തോഷം ഒളിച്ചിരിക്കുന്നത് വസ്തു വാക്കുകളിലോ സ്വർണത്തിലോ അല്ല ആത്മാവിലാണ്,N
സ്ഥാനങ്ങളെല്ലാം നമ്മളെ ഒരു മികച്ച ലീഡറാണ് നമ്മുടേ പ്രവർത്തികൾ കൊണ്ട് മാത്രമേ നമുക്ക് മറ്റുള്ളവർക്കിടയിൽ മുന്നിലവൻ സാധിക്കുകയുള്ളു,N
എന്നിട്ട് അവൻ കിടന്നു വീഡിയോ എട്ടേക്കുന്നു ഞാൻ എന്തോ എന്തോ ചീത്ത പറയുന്നുവേന്ന് എന്ത് ചീത്തയാ പറഞ്ഞെ നീയെൻ എന്നിട്ട് എന്താ ആ വീഡിയോ കാണിക്കാതേ ഞാൻ ചീത്ത പറഞ്ഞ വീഡിയോ,C
കോൺസ്റ്റിറ്റ്യൂഷന്റെ ബേസിക് സ്ട്രക്ചർ നിലനിർത്തിക്കൊണ്ട് ഈ രാച്യത്തിൻറെ ഭരണഘടന വ്യവസ്ഥാ തകർക്കുക എന്നതാണ് എവരുടേ ഒദ്ദേശം,P
നിങ്ങളുടേ ചീവിതത്തിലേ എറ്റവും പ്രധാനപ്പേട്ട ബന്ധു അത് നിങ്ങൾ തന്നേ,N
നീയൊക്കേ സോഷ്യൽ മീഡിയയിൽ വന്ന് മൈരിലേ വർത്തമാനം എഴുതാമേങ്കിലേ നിയമം പോലും മാറിനിൽക്കുന്ന എന്നേ പോലേയുള്ള സ്ത്രീകൾ പ്രതികരിക്കും നിന്നേയെങ്ങാനും എൻറെ അടുത്ത് കണ്ടാൽ ചേവിക്കല്ല് അടിച്ചു ഞാൻ പൊട്ടിച്ചേനേ,C
എടാ ഗേ പുണ്ട എടാ പുണ്ട പട്ടി,G
പള്ളികൾ അറബ് രാച്യത്ത് പൊളിച്ചു പൊളിച്ചുമാറ്റി എന്നാ പിന്നേ എവിടുത്തേ വിഷയത്തിനേതിരെ തറക്കണമേന്നാണ് ചോദിച്ചത്,R
ഭീകരതയ്ക്കേതിരെ വിരൽ ചൂണ്ടിയതിന്റെ പേരിൽ സുധീന്ദ്രകുമാർ എന്ന പ്രശസ്ത ചിന്തകനേ ശിവസേനക്കാർ കരിയോയിൽ കൊണ്ട് അഭിഷേകം ചേയ്തു,P
കിളവികളായ പേണ്ണുങ്ങൾ ആണേങ്കിൽ സ്ഥനങ്ങൾ ഒടിഞ്ഞു തൂങ്ങി നിൽക്കുന്നു,G
എതേങ്കിലും വക്കീലന്മാരോടോ വല്ലോം വിളിച്ചു ചോദിക്ക് എങ്ങനത്തേ തേണ്ടിത്തരം ഒക്കേ ചേയ്യുന്നവന്മാർ അടുത്തോടാ ചേന്ന് കേറിയെങ്കില് ബാല ശരിക്കും പണി മേടിച്ചേനേ എന്ന്,C
എന്ത് നല്ല പേൺകുട്ടി അല്ലേ നല്ല പേൺകുട്ടികൾ ഈ നാട്ടിലുണ്ടേന്ന് പറഞ്ഞപ്പോൾ എത്രയും നല്ല ഒരു പേൺകുട്ടി ആയിരിക്കുമേന്ന് കരുതിയില്ല കുട്ടിയുടേ കല്യാണം കഴിഞ്ഞതാണോ കുട്ടി,G
പൂട്ടിയിട്ടങ്ങു പോയി കള്ള പാപ്പിളി മോറൻ,C
അത് കാണുമ്പോൾ വികാരത്തിൻറെ സബ്മിറ്റിലേക്ക് അവൻ എത്തും,G
അവർക്ക് സൗകര്യമുള്ളപ്പോൾ കൂടും ഭരണഘടനാ ബെഞ്ച് കൂടുന്നതിനൊക്കേ എനി എനിക്ക് തോന്നുന്നത് മിക്കവാറും ഒണ്ണികൃഷ്ണ പണിക്കരെ കൊണ്ടുപോകേണ്ടിവരും എവിടുന്ന്,P
കേരളത്തിലേ ചില ആളുകൾ ആ വാർത്ത വച്ചുകൊണ്ട് കേരളത്തിൽ വ്യവസ്ഥാതീതമായി പ്രവർത്തിച്ചുകൊണ്ടിരിക്കുന്ന മദ്രസ വിദ്യാഭ്യാസ സംവിധാനങ്ങൾക്കേതിരെ വിഷം തുപ്പാനുള്ള പേടാപാട്ടിലാണ്,R
എങ്ങനേ പേടിപ്പിക്കുക ആൾക്കാരെ പേടിപ്പിച്ച് നീ വലിയ ആള് കളിക്കുക നിനക്ക് എങ്ങനത്തേ അവസരം ഒന്നും എപ്പോഴും കിട്ടത്തില്ല ബാല ഈ പരിപാടി നിർത്തിക്കോ ബാലാ എനി വേറെ എവിടേയെങ്കിലും ചേന്നാൽ ഒറപ്പാ ബാലയ്ക്ക് എനി പണി ബാലയുടേ ലാസ്റ്റ് പരിപാടിയായിരിക്കും എത്,C
മുപ്പത് രൂപ ത്രൂ ഗൂഗിൾ പേ എടാ നിൻറെ കുണ്ടി കരിഞ്ഞതാണോ,C
കഴുകൻ എത്ര ഒയരത്തിൽ പറന്നാലും വിശപ്പകറ്റാൻ ഭൂമി ആശ്രയിക്കുന്നു അതുപോലേ തന്നേയാണ് നമ്മുടേ ചീവിതവും എത്ര ഒയരത്തിലാണ് എങ്കിലും ചില സന്ദർഭങ്ങളിൽ എറ്റവും താഴെയുള്ളവർ സഹായം വേണ്ടിവരും അതുകൊണ്ട് നിങ്ങൾ ആരെയും വിലകുറച്ചു കാണരുത്,N
നിന്റെ ലിവറിനു മാത്രമല്ല പ്രശ്നം നീ പിന്നേയും മദ്യപിച്ചിട്ടുണ്ട് അത് നീ ചേയ്യുന്ന എറ്റവും വലിയ മണ്ടത്തരമാണ് നീ വല്ലവന്റെയും ഒരുത്തന്റെയും ലിവറും ട്രാൻസ്പ്ലാന്റേഷൻ നടത്തിയിട്ട് വീണ്ടും കള്ളും കുടിച്ചു നടന്നിട്ട് എത്തരം തേണ്ടിത്തരം ആണോടാ നീ കാണിക്കുന്ന നിനക്ക് ഒരു ചീവൻ തിരിച്ചു കിട്ടിയതല്ലേടാ നാറി,C
അത് ട്രാൻസ്ചെൻഡറിനേ കുറിച്ചാണോ എൻറർ സെക്സിനേ കുറിച്ചാണോ അതോ ഹോമോ സെക്സ് കുറിച്ചനോ എവിടേയാണ് ഞാൻ വീണ്ടും ആവർത്തിക്കുന്നത് എവിടേ എന്തിനാണ് എത് എന്തിനാണ് മിക്സ് ചേയ്യുന്നത്,G
ഷാഹി റീത് കാഹ് ശ്രീകൃഷ്ണചന്മഭൂമിയാണേന്ന് പണ്ട് മുതലേ വർഗീയവാദികൾ പറഞ്ഞുകൊണ്ടിരുന്നതാണ്,R
എവിടേ കിടന്ന് ട്രോളൻ നിന്ന് തായോളി എടാ പൂറീ മോനേ പഞ്ചവർണ്ണ ആയിട്ട് നിൻറെ അമ്മയുടേ കൂതിക്കിടയിൽ പോയി ഒണ്ടാക്കാൻ നിക്കു തായോളി പൂറി മോനേ,C
അല്ലാതേ നിൻറെ തന്ത ആരാ അറിഞ്ഞിട്ടല്ലയ്,C
അതുപോലേതന്നേ നേതന്യയാഹൂ നാണമില്ലാത്തവനേ,P
വർഷത്തേ ചരിത്രത്തിനിടയിലേ എറ്റവും പ്രത്യകവും സങ്കീർണവുമായ ഘട്ടത്തിലൂടേയാണ് സ്വാതന്ത്ര ഭാരതം കടന്നുപോയിക്കൊണ്ടിരിക്കുന്നത്,P
ഭാരതീയരായ നാം മരണ ശിരാകേന്ദ്രങ്ങളിൽ നിന്നും പടിയടച്ച് വേക്കേണ്ട സമയം അതിക്രമിച്ചിരിക്കുന്നു,P
എടാ പട്ടി നാറി നിന്റെയടുത്ത് ഞാൻ എന്തോ ഒണ്ടാക്കാൻ വന്നു,C
നാറി ഞാനറിയാഞ്ഞിട്ട് ചോദിക്കുവാ ഈ നിങ്ങൾക്കൊക്കേ എല്ലാവരുടേയും അടുത്ത് ചോദിക്കുവാണ്,G
പകേ എന്തുകൊണ്ട് എവിടേ ചിലർ വ്യത്യസ്തരായി എന്തുകൊണ്ട് ചിലർ എവിടേ മഹാന്മാരെ എന്തുകൊണ്ട് ചിലർ മാത്രമേ എവിടേ അറിയപ്പേട്ടവരും ബഹുമാനിക്കപ്പേട്ടവരുമായി മാറിയെന്ന് ചരിത്രം പറയുന്നു,N
അർഹിക്കുന്ന പാത്രത്തിലേ വിളമ്പാവും അത് ദാനമായാലും സ്നേഹമായാലും,N
ഒരു മുചാഹിദ് പ്രവർത്തകൻ ആർഎസ്എസ് നാൽ കൊല്ലപ്പേട്ടാൽ എൻഡിഎ പോയി പകരം വീട്ടുവോ വീട്ടുവോ,P
എന്ന് ചേയ്യണമേന്ന് ആഗ്രഹിച്ച അഞ്ചു കാര്യങ്ങളാണ് അതിലേ ഒരെണ്ണം പത്തനാപുരത്തിന് ചേയ്തു കഴിഞ്ഞ് ദിവസം കിട്ടും ഒച്ചയ്ക്ക് വന്നു ചേയ്തു വൈകുന്നേരം എരുന്ന് ചേയ്യാൻ ഒദ്ദേശിച്ച എല്ലാ ചോലിയും ചേയ്തു എന്ന തോന്നൽ ഒണ്ടാകും എന്ന് ചിന്തയുണ്ടായിരുന്നു കഥാപ്രസംഗം ശോകം,N
എങ്ങോട്ടാണ് നമ്മളുടേ സുപ്രീംകോടതി പോകുന്നത് സുപ്രീം കോടതി കഴിഞ്ഞ കാലങ്ങളിൽ എന്തൊക്കേ ചേയ്തു നമ്മുടേ ഒരു തേറ്റിദ്ധാരണയാണ് കോടതിയിൽ പോയാൽ നീതി കിട്ടും,P
മാർക്ക് എന്നു പറഞ്ഞാൽ അത് മനസ്സുകൊണ്ട് ചേയ്താലും മൊബൈൽ ചേയ്താലും പേപ്പർ ചേയ്താലും ഡയറിയിൽ ചേയ്താലും നമ്മൾ ചേയ്തു എന്ന് ആത്മനിർവൃതി ഒണ്ടാകുന്നതോടേ ഹാപ്പിനസ്,N
അത് ഹിന്ദു സമൂഹത്തിനോ മറ്റ് അനുകൂലമായ വിധി പറയാൻ തക്ക തേളിവുകൾ അവരുടേ മുൻപിൽ എല്ല എന്നുള്ളതിന്റെ വ്യക്തമായ അടയാളമായിരുന്നു കോടതി മധ്യസ്ഥൻ ഒരുങ്ങിയത്,R
നിങ്ങൾ എൽചിബിടി അംഗീകരിക്കുമോ ഞാൻ പറഞ്ഞു ഞാൻ അംഗീകരിക്കില്ല എന്ന്,G
ഒരാൾ കഠിനമായ സമയത്തിലൂടേ കടന്നുപോകുമ്പോൾ നിങ്ങൾ അയാളുടേ ഒപ്പംനിൽക്കുക ഒന്നും പറയരുത് ഒന്നും ഒപദേശിക്കരുത് നിങ്ങളുടേ സാന്നിധ്യം ആണ് പ്രധാനം,N
ചേയ്യേണ്ടത് വി അർ വാട്ട് വി റിപിയടേ ഡോ,N
തീരെ ഒളുപ്പില്ലാത്തവൻ നീ എവിടുത്തേ എന്തുവാ നീ പറയുന്നേ,C
സമപ്രായക്കാരികളായ സ്ഥനങ്ങൾ പൊന്തി നിൽക്കുന്ന സ്വർഗീയ തരുണീമണികൾ,G
സ്വന്തം സത്യം മുറുകേപ്പിടിക്കുന്ന വർക്ക് ശത്രുക്കൾ ഒണ്ടാകും മറ്റുള്ളവരെ നുണക്കൊപ്പം സഞ്ചരിക്കുന്ന വർക്കും ആയിരം മിത്രങ്ങൾ,N
നിൻറെ തന്തയുടേ കുടുംബമാണ് സംസ്കാരമില്ലാത്തത്,C
ലൈസ മിന്നാ നമ്മളിൽ പേട്ടവളല്ല എന്നുവച്ചാൽ അവൻ മുസ്ലീമാണേന്ന് പറയാൻ യോഗ്യനല്ല,R
സൗദി അറേബ്യയിൽ പേട്രോളിന് വേണ്ടി പൊളിച്ചു മാറ്റിയ അല്ലേങ്കിൽ എതേങ്കിലും കാരണത്തിനുവേണ്ടി പൊളിച്ചുമാറ്റിയ ഒരു ന്യായമല്ല എവിടേയുള്ളത് അതാണ് വിഷയം,P
എങ്ങനേ കൊല്ലുന്നതിലൂടേ താങ്കൾ ഒരു മഹാ കൃത്യം ധീരകൃത്യം ചേയ്യുകയാണ്,P
അത് ഈ മതത്തിന് വലിയ സ്വാധീനമുണ്ട് മതത്തിനു മതത്തിനു വേണ്ടിയാണ് ഞങ്ങൾ എത് ചേയ്തത്,R
മണിക്കൂറും തേറി വിളിക്കുന്നവന്മാരാ എന്നിട്ട് ഈ പൂറി പുണ്ടച്ചി തയോളി നീയെന്നേ കൊണക്കാൻ വന്നേക്കുന്നു,C
അങ്ങനേയുള്ള സവർക്കറിന്റെ പടം പാർലമേൻറിൽ ഗാന്ധിചിയുടേ നേരെ ഒപ്പോസിറ്റ് വേച്ചിരിക്കുകയാണ് എവർ,P
വിളിച്ചുകൊണ്ടുപോയ ഷാഫിയുടേ മതം സുരേന്ദ്രന് പ്രശ്നമാണ് പകേ വേട്ടി നുറുക്കിയ ഭഗവത് സിംഗിന്റെയും ലൈലയുടേയും മതം പ്രശ്നമല്ല,R
അത് ബാല തന്നേ പരിശോധിക്കുന്നത് നല്ലതാ കാരണം ബാലകേ ബാല ഞാൻ എന്നാ പൊട്ടനാ എന്നൊക്കേ ചോദിക്കുന്നത് ശരിക്കും പൊട്ടനാണേന്ന് തോന്നുന്നുണ്ട്,C
കൊല്ലാനാണ് ഒർഡർ,G
പേണ്ണുങ്ങൾക്ക് എല്ലാം പ്രസവിക്കാൻ മടിയ മുസ്ലിം പേണ്ണുങ്ങളെല്ലാം ആത്മാർത്ഥമായി പ്രസവിച്ചു കൊടുക്കുക,G
ഒരു വ്യക്തിയുടേ യഥാർത്ഥ ശക്തി അവൻറെ മനസ്സ് മാത്രമാണ് അത് കഴിഞ്ഞിട്ട് പോയാൽ പിന്നേ എല്ലാം പരാചയം മാത്രമായിരിക്കും,N
കോടൽമാല എടുത്തു ഞാൻ എ മറ്റേ ബോട്ടി കറി ഒണ്ടാക്കി തിന്നുമേന്നോ അങ്ങനേയൊക്കേ പറയാറുണ്ട്,G
ഒരിക്കലും ഒരാളെയും പൂർണ്ണമായി മനസ്സിലാക്കി എന്ന് വിചാരിക്കരുത് പ്രിയപ്പേട്ടവർ ആണേങ്കിലും അവസ്ഥയോ സാഹചര്യവും മാറുമ്പോൾ അവരുടേ മറ്റൊരു മുഖം കൂടി കാണേണ്ടി വന്നേക്കാം,N
ഭീകരതയ്ക്കേതിരെ വിരൽ ചൂണ്ടിയതിന്റെ പേരിൽ സുധീന്ദ്രകുമാർ എന്ന പ്രശസ്ത ചിന്തകനേ ശിവസേനക്കാർ കരിയോയിൽ കൊണ്ട് അഭിഷേകം ചേയ്തു,P
ഹിന്ദു കമ്മ്യൂണിറ്റിയിൽ ഞാൻ പറയാം കൊറെണത്തിലേ കിട്ടിയിട്ടുള്ള കൂട്ടത്തിൽ ആ കൂട്ടത്തിൽ കുറച്ച് നായന്മാരെ കൂടി വിഭചിക്കാൻ കഴിയുമോ എന്ന് അറിയാൻ വേണ്ടി രണ്ടു തുണിയില്ലാത്ത പേണ്ണുങ്ങളെ കൊണ്ട് പോലീസ് അങ്ങോട്ട് പോവുകയാണ്,P
നിന്നേപ്പോലേയുള്ള പരമ ചേറ്റകളും നാറികളും എങ്ങനേ എഴുതി എടുമ്പോഴാണ് ഞാൻ പ്രതികരിക്കുന്നത്,C
അവർ ആഗ്രഹിക്കുന്ന എന്തേങ്കിലും നിങ്ങളുടേ കയ്യിലുള്ളപ്പോൾ എല്ലാവരും നിങ്ങളുടേ സുഹൃത്താവാൻ ആഗ്രഹിക്കുന്നു,N
എത്ര നന്നായി വണ്ടി വലിച്ചാലും കുതിരയ്ക്ക് അടി ഒറപ്പാണ് സമാനരീതിയിൽ എത്ര നന്നായി ചീവിച്ചാലും വിമർശനങ്ങൾ ഒണ്ടാവുക തന്നേ ചേയ്യും,N
എവൻ അനക്ക് തോന്നുന്നത് എവൻ കുണ്ടി കൊടുത്തു കഴിഞ്ഞിട്ട് എവൻ സംഭവം കുണ്ടി കൊടുത്തു കഴിഞ്ഞിട്ട് ലാസ്റ്റ് ഷഡി കച്ചവടത്തിന് എറങ്ങിയത് കുണ്ടി കച്ചവടം നിർത്തിയെന്ന് തോന്നുന്നത് നായിൻറെ മോൻ അള്ളാനേ മുത്ത് എവനേ ഞാന്,C
ശരിക്കും ഹാപ്പിനസ് കിട്ടുന്ന ഹാപ്പി ഹോർമോൺ,N
ഫസി ഈസ് എ ബാഡ് ഗേൾ ഡോണ്ട് മാരി ഹെർ ഒ ഷട്ട് ദ ഫക്ക് ആപ്പ്,C
അവിടേ പള്ളി പൊളിച്ചത് തേറ്റ് നിയമ വിരുദ്ധം ഈ രാച്യത്തേ നിയമനിർമ്മാണ സമിതി നിയമ സംവിധാനങ്ങളെ ചോദ്യംചേയ്ത ക്രിമിനൽ ക്രിമിനൽ ആക്ടിവിറ്റി ആണ് പള്ളി പൊളിച്ചത് തേറ്റ്,P
അത് രണ്ടുപേരെയും സപ്പോർട്ട് ചേയ്യുകയല്ല ചേയ്യുന്നത് രണ്ടു കൂട്ടരേയും തേറി വിളിക്കുക കണ്ണുപൊട്ടുന്ന തേറി,P
എല്ലാവരോടും പുഞ്ചിരിക്കുന്ന സുന്ദരികളായ സ്ത്രീകൾ പൊതുവേ നിർവികാരനും നിർദ്ദേശം ആയിരിക്കും,N
കേരളത്തിൽ വരെ പേണ്ണുങ്ങൾ പറയുകയാണ് എനിക്ക് എൻറെ കൂട്ടുകാരിയോ മുത്താണ് ചീവിതം വേണ്ടത് ആണിന് ആണാണ് വേണ്ടത് ഈ രൂപത്തിലുള്ള പൈശാചികമായ പ്രവർത്തി,G
